facts_url,text
https://factcheck.afp.com/false-claims-patents-fuel-novel-coronavirus-conspiracy-theories-online,"Posts on social media claim there is a US patent for the novel coronavirus and a European patent for a vaccine, citing specific patent numbers."
https://leadstories.com/hoax-alert/2020/04/fact-check-'coronahoax'-video-offers-NO-proof-COVID-19-is-anything-but-real-and-deadly.html,Video tries to show coronavirus is fake and not dangerous.
https://www.politifact.com/factchecks/2020/mar/31/facebook-posts/dont-fall-these-hoaxes-about-students-having-repea/,Students in America have to repeat the same grade next year.
https://www.factcheck.org/2020/04/lemon-juice-tea-does-not-cure-covid-19-in-israel-or-anywhere-else/,Lemon juice and bicarbonate mixture prevents and cures COVID-19 in Israel.
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Coronavirus-NOT-Caused-By-5G-Tech-Created-By-Telecommunications-Giants.html,Coronavirus is caused by 5G.
https://www.politifact.com/factchecks/2020/mar/30/facebook-posts/no-states-illinois-and-california-arent-banning-al/,Says certain states are banning the sale of alcohol.
https://www.politifact.com/factchecks/2020/mar/31/donald-trump/trump-blames-past-administrations-flawed-covid-19-/,ÒWe inherited a broken testÓ for COVID-19.
https://leadstories.com/hoax-alert/2020/04/fact-check-celeste-solum-covid-19-disruption-by-design-the-one-world-government-cometh-3-27-20-mirro.html,World Economic Forum is a Òfascist cabalÓ manipulating coronavirus.
https://leadstories.com/hoax-alert/2020/04/fact-check-10.html,Big Pharma is behind COVID-19 deaths.
https://leadstories.com/hoax-alert/2020/04/Fact-Check-CBS-DID-Air-Video-From-Italian-Hospital-During-Coronavirus-Outbreak-Claiming-It-Was-Of-Overwhelmed-NYC-Hospital.html,CBS aired wrong video footage of a coronavirus hospital.
https://leadstories.com/hoax-alert/2020/04/fact-check-covid-19-is-not-a-fabrication-or-a-scapegoat-for-economic-disaster.html,COVID-19 is a hoax or scapegoat for economic disaster.
https://healthfeedback.org/claimreview/claim-that-flu-shot-causes-false-positive-results-on-covid-19-tests-is-unsupported-and-misleading/,Taking a flu shot causes false positive results on COVID-19 tests.
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/nancy-pelosis-daughter-isnt-kennedy-center-board/,Says Nancy PelosiÕs Òdaughter is on the board of the Kennedy Center so thatÕs why it was so important to send them all that money.Ó
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Microwaving-Masks-In-Plastic-Bags-Is-NOT-Safe-Way-To-Sterilize-Them.html,Whether microwaving face masks sanitizes them.
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Kennedy-Center-Did-NOT-Give-DNC-5M-After-Getting-25M-In-Relief-From-Coronavirus-Stimulus.html,Did Kennedy Center give DNC $5 million after getting relief from coronavirus stimulus?
https://leadstories.com/hoax-alert/2020/04/Fact-Check-COVID19-NOT-Being-Blamed-For-Deaths-Primarily-Due-To-Unrelated-Causes.html,COVID-19 not being blamed for deaths due to unrelated causes.
https://www.politifact.com/factchecks/2020/mar/30/donald-trump/reporter-was-right-trump-did-question/,"President Donald Trump claims he ÒdidnÕt say thatÓ some of the medical equipment that governors are requesting, they donÕt actually need."
https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/ceos-didnt-resign-trade-stock-covid-tip/,"CEOs got advance notice of COVID, then resigned to dump stock."
https://www.politifact.com/factchecks/2020/apr/02/blog-posting/no-reports-queen-elizabeth-tested-positive-covid-1/,ÒQueen Elizabeth tests positive for COVID-19.Ó
https://www.politifact.com/factchecks/2020/apr/02/facebook-posts/fact-checking-claims-say-covid-19-airborne/,Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks Òeverywhere.Ó
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/fact-checking-conspiracy-theory-about-5g-and-coron/,Says a Ò5G Law Passed while everyone was distractedÓ with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.
https://factcheck.afp.com/photos-vaping-illness-patients-used-make-false-covid-19-claim,"Posts shared more than 20,000 times on Facebook feature a photo of a crying child and two others showing a woman and a man in hospital beds, claiming that the boyÕs parents are infected with the novel coronavirus"
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/letting-fever-run-fight-coronavirus-could-be-risky/,"Says for otherwise healthy people Òexperiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis É only high temperatures kill a virus, so let your fever run high,Ó but not over 103 or 104 degrees F."
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/hospital-beds-being-kept-empty-prepare-covid-influ/,Pictures and reports of Òempty hospitalsÓ prove COVID-19 spread is Òfake crisis for real government planned agendas.Ó
https://leadstories.com/hoax-alert/2020/03/fact-check-cdc-is-not-scheduled-to-recommend-masks-for-everyday-life.html,Whether CDC had scheduled announcement that all should wear masks for everyday life.
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Florida-Did-NOT-Ban-Alcohol-Sales-Beginning-Today.html,If Florida banned alcohol sales due to coronavirus.
https://factcheck.afp.com/spanish-politician-misidentified-posts-saying-soccer-players-should-find-novel-coronavirus-cure,Posts on social media claim that a ÒSpanish biological researcherÓ called on international soccer stars Cristiano Ronaldo and Lionel Messi to find a cure for COVID-19 since they earn much more money than scientists.
https://healthfeedback.org/claimreview/no-marijuana-and-ginger-have-not-been-shown-to-cure-covid-19/,"Boil weed and ginger for COVID-19 victims, and the virus will vanish."
https://www.politifact.com/factchecks/2020/apr/02/jerome-adams/hospitals-refute-surgeon-generals-claim-about-nurs/,ÒTheyÕre furloughing nurses in hospitals in western New York state.Ó
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Coronavirus-'Patient-Zero'-Is-NOT-A-Man-Who-Had-Sex-With-A-Bat.html,Whether coronavirus began with man having sex with a bat.
https://healthfeedback.org/claimreview/pcr-tests-for-covid-19-are-specific-for-the-novel-coronavirus-sars-cov-2-and-do-not-detect-other-coronaviruses-contrary-to-claims-in-viral-article-and-video/,ÒHereÕs the problem Ñ we are testing people for any strain of a coronavirus Ñ not specifically for COVID-19. There are no reliable tests for a specific COVID-19 virus.Ó
https://leadstories.com/hoax-alert/2020/03/fact-check-countries-with-high-rates-of-childhood-vaccinations-are-not-hardest-hit-with-coronavirus.html,Whether countries with high rates of childhood vaccines were hit hardest by coronavirus.
https://leadstories.com/hoax-alert/2020/04/fact-check-15.html,NY banned cigarette sales because of the coronavirus.
https://www.politifact.com/factchecks/2020/mar/31/facebook-posts/facebook-post-shortchanges-relief-bills-assistance/,"Video of a waitress saying, ÒI lost my job. But IÕll sleep better knowingÓ that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries"
https://www.politifact.com/factchecks/2020/apr/03/joe-biden/whats-true-whats-not-bidens-attacks-trump-and-gett/,"ÒThere was no effortÓ to get American experts into China after it announced the coronavirus, and Òwe had one person in-country (and Trump) pulled him out of the country.Ó"
https://leadstories.com/hoax-alert/2020/03/fact-check-queen-elizabeth-ii-did-not-test-positive-for-coronavirus.html,If Queen Elizabeth II tested positive for coronavirus.
https://www.factcheck.org/2020/03/coronavirus-hasnt-contaminated-crab-legs/,Coronavirus has been found in crab legs.
https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/no-video-doesnt-show-italys-covid-19-victims-body-/,A video of body bags being dumped in a ditch shows the Òsituation in ItalyÓ due to the coronavirus.
https://www.factcheck.org/2020/04/baseless-attack-on-news-media-over-photo-of-coffins/,ÒMainstream mediaÓ used a photo from a 2017 movie as an image for ItalyÕs coronavirus morgue.
https://www.washingtonpost.com/politics/2020/04/03/how-much-pressure-did-trump-put-china-access-concerning-coronavirus/,Biden claims that Trump did not try to get medical experts into China.
https://leadstories.com/hoax-alert/2020/03/fact-check-usa-government-a-republic-coronavirus-caused-by-5g-oprah-raided-10-days-of-darkness-intel.html,Illuminati controlled U.S. government; coronavirus caused by 5G.
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Trump-DID-Sign-5G-Bill-But-Exposure-Effects-Are-Misleading.html,President Trump did sign a 5G bill but exposure effects are misleading.
https://www.factcheck.org/2020/03/unions-search-for-face-masks-gets-twisted-online/,Health care workers union Òsuddenly finds a stash of 39 million face masks.Ó
https://www.politifact.com/factchecks/2020/mar/27/donald-trump/fact-checking-whether-biden-called-trump-xenophobi/,"Speaking of his restriction on travel from China, President Donald Trump claims"
https://youtu.be/Z-qyles3LUs,Should you take Ibuprofen to treat a fever from the coronavirus?
https://factcheck.afp.com/democrats-did-vote-legislation-combat-novel-coronavirus-crisis,Posts on social media claim that no Democrats voted for the Òthe stimulus package to help American familiesÓ during the novel coronavirus crisis.
https://www.factcheck.org/2020/03/no-evidence-to-back-covid-19-ibuprofen-concerns/,Ibuprofen ramps up coronavirus 10 times.
https://www.politifact.com/factchecks/2020/apr/15/viral-image/no-isnt-photo-italian-nurses-kissing-hospital/,A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.
https://www.factcheck.org/2020/03/meme-misleads-on-hospital-visits-to-children-with-covid-19/,Hospitals donÕt allow parents to visit children with COVID-19 in the hospital.
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Your-Child-Will-Not-Be-Taken-From-You-If-They-Have-COVID-19.html#breaking-updates,Children will be separated from parents for coronavirus treatment.
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Congress-Did-NOT-Include-A-Raise-of-25-Million-For-Themselves-In-Stimulus.html,Congress included include a raise for themselves in the coronavirus stimulus package.
https://www.politifact.com/factchecks/2020/mar/27/facebook-posts/still-no-proof-sunlight-kills-new-coronavirus/,Leave objects in the sun to avoid contracting the coronavirus.
https://www.politifact.com/factchecks/2020/mar/27/turning-point-usa/conservative-group-meme-distorts-nevadas-chloroqui/,Nevada Governor Steve Sisolak Òhas banned the use of an anti-malaria drug that might help cure coronavirus.Ó
https://www.politifact.com/factchecks/2020/apr/02/viral-image/hospitalized-children-can-have-one-parent-present/,"Òif your child gets this virus, theyÕre going to the hospital alone in a van with people they donÕt know, to be with people they donÕt know. You will be at home without them in their time of need.Ó"
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Tanks-Are-NOT-Rolling-Into-American-Towns-In-Advance-Of-Martial-Law.html,Tanks are coming into U.S. towns in advance for martial law
https://factcheck.afp.com/photo-does-not-show-nurses-treating-covid-19-patients-italy,A photo of a couple locked in an intimate embrace with their face masks lowered has been shared in Facebook posts that claim they were nurses who were treating COVID-19 patients in an Italian hospital.
https://www.politifact.com/factchecks/2020/mar/30/viral-image/covid-stands-coronavirus-disease-2019/,ÒCOVID literally stands for Chinese Originated Viral Infectious Disease.Ó
https://factcheck.afp.com/post-gives-inaccurate-surgical-mask-instructions-during-covid-19-pandemic,A post shared thousands of times on Facebook during the COVID-19 pandemic says disposable surgical masks should be worn Òcolored side outÓ if a person is sick.
https://leadstories.com/hoax-alert/2020/04/fact-check-2015-facebook-virus-prediction-was-edited-in-2020.html,Facebook user Chase Michael Morris predicted coronavirus pandemic.
https://healthfeedback.org/claimreview/the-virus-that-causes-covid-19-can-survive-on-solid-surfaces-for-days-but-infection-risk-from-contaminated-objects-is-unknown/,[SARS-CoV-2] is spreading quickly from gas pumps. Shopping carts as well.
https://www.politifact.com/factchecks/2020/mar/25/donald-trump/donald-trump-misses-key-facts-claim-new-york-gover/,"New York Governor Andrew Cuomo Òrejected buying the recommended 16,000 ventilators in 2015 for a pandemic, and established death panels and lotteries instead. So he had a chance to buy, in 2015, 16,000 ventilators at a very low price, and he turned it down.Ó"
https://www.washingtonpost.com/politics/2020/03/31/new-trump-video-offers-more-spin-than-hope/,Trump web ad usings misleading edits to create a false picture.
https://factcheck.afp.com/misleading-posts-claim-ventilators-are-stuck-new-york-warehouse,Facebook posts featuring a photo of ventilators in the U.S. state of New York claim the devices are Òstuck in a warehouse.Ó
https://www.politifact.com/factchecks/2020/mar/25/facebook-posts/old-claim-tony-evers-and-gun-confiscation-wrong/,Wisconsin Governor Tony Evers is Òpushing firearm confiscation orders.Ó
https://healthfeedback.org/claimreview/the-coronavirus-that-causes-covid-19-is-real-the-story-that-claims-otherwise-is-a-work-of-fiction/,There is no coronavirus. The Chinese were secretly working on a biological agent that was supposed to make protesters docile and obedient.
https://www.politifact.com/factchecks/2020/mar/27/duey-stroebel/has-gov-tony-evers-banned-family-dinners-amid-wisc/,"Says that under order from Gov. Tony Evers, he and his eight children canÕt legally have dinner together anymore."
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Deaths-Blamed-On-Coronavirus-Are-NOT-Really-Due-To-The-Flu.html,Deaths blamed on coronavirus are actually due to the flu.
https://factcheck.afp.com/calling-number-will-not-get-you-food-aid-us?check=1,Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.
https://www.politifact.com/factchecks/2020/mar/24/donald-trump/trump-campaign-ad-mostly-right-provisions-pelosis-/,Says Nancy PelosiÕs coronavirus bill includes Òtax credits for solar and wind energy É retirement plans for community newspaper employees É $300 million for PBS É climate change studiesÓ and more.
https://leadstories.com/hoax-alert/2020/03/fact-check-coronavirus-victims-are-being-reported-by-the-news-media.html,The names of coronavirus victims have been published online in media.
https://factcheck.afp.com/calling-number-will-not-get-you-food-aid-us,Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.
https://www.politifact.com/factchecks/2020/apr/01/blog-posting/spam-news-websites-spread-false-claim-about-corona/,President Donald Trump will announce that a scientist Òfinally found a vaccine to cure coronavirus.Ó
https://healthfeedback.org/claimreview/gargling-salt-water-or-vinegar-may-soothe-a-sore-throat-but-it-will-not-eliminate-covid-19/,Gargling with warm water and salt or vinegar eliminates the coronavirus.
https://pesacheck.org/false-this-video-claiming-that-roche-has-developed-a-vaccine-against-covid-19-is-a-hoax-7eddf408dc46?source=rss----ab41f21aa9a9---4,Roche has developed a COVID-19 vaccine.
https://www.politifact.com/factchecks/2020/mar/24/chain-message/neighbors-app-spreads-false-rumors-about-mi/,ÒSpecial military helicopters will spray pesticide against the coronavirus in the skies all over the country.Ó
https://pesacheck.org/false-this-man-wearing-a-face-mask-is-not-ugandas-first-confirmed-covid-19-case-1b1e29fc40c9?source=rss----ab41f21aa9a9---4,A photo showing UgandaÕs first case of COVID-19.
https://leadstories.com/hoax-alert/2020/03/fact-check-the-flu-shot-does-not-increase-by-36-the-risk-of-having-the-covid-19.html,Getting a flu shot increases the risk of coronavirus by 36%.
https://www.politifact.com/factchecks/2020/mar/24/instagram-posts/putin-didnt-threaten-jail-time-coronavirus-lockdow/,ÒPutin has stated
https://youtu.be/zOc0QEqEIzk,Does vaping reduce your chances of getting the coronavirus?
https://www.politifact.com/factchecks/2020/mar/26/facebook-posts/theres-no-evidence-covid-19-can-survive-surfaces-1/,The CDC now says that the coronavirus can survive on surfaces for up to 17 days.
https://leadstories.com/hoax-alert/2020/03/fact-check-60-democrats-did-not-vote-against-coronavirus-stimulus-bill.html,Whether 60 Democrats voted against coronavirus stimulus bill.
https://factcheck.afp.com/misleading-coronavirus-information-falsely-attributed-johns-hopkins,"Social media posts attribute a list of points about the novel coronavirus to Johns Hopkins, a leading source of information on the virus."
https://www.politifact.com/factchecks/2020/mar/24/chain-message/facebook-messenger-video-falsely-claims-hot-lemon-/,ÒSlices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation ofÓ the novel coronavirus.
https://www.politifact.com/factchecks/2020/mar/26/facebook-posts/trump-hotels-would-be-barred-getting-coronavirus-m/,ÒDonald Trump would receive $17 million for three hotels closed for four days under Republican bill! How in the hell is this right?!Ó
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Russia's-Putin-Did-NOT-Release-500-Lions-To-Keep-People-Indoors-Amid-Coronavirus.html,Russian President Putin released 500 lions onto the streets to keep people indoors.
https://www.instagram.com/p/B-P4RYRJvrL/,Study suggests malaria drug can treat coronavirus.
https://leadstories.com/hoax-alert/2020/04/fact-check-president-trump-did-not-refer-to-coronavirus-as-a-hoax.html,President Trump refers to the coronavirus as a hoax in an audio clip.
https://www.politifact.com/factchecks/2020/mar/25/chain-message/audio-shared-facebook-messenger-spreads-false-info/,An audio message lists five ways people can prevent the novel coronavirus.
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/dont-let-facebook-post-scare-you-hand-sanitizer-fl/,"ÒThis lady here applied sanitizer to her hands/forearms and went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer.Ó"
https://leadstories.com/hoax-alert/2020/03/fact-check-ny-gov-cuomo-did-NOT-reject-buying-recommended-16000-ventilators-in-2015-for-pandemic.html,"NY Governor Andrew Cuomo did not reject buying 16,000 ventilators in 2015."
https://hoax-alert.leadstories.com/3472051-fact-check-tom-hanks-did-not-pass-away-did-not-confess-admiration-for-trump.html,"Tom Hanks died, confessed admiration for Trump."
https://www.politifact.com/factchecks/2020/mar/25/facebook-posts/water-boiled-orange-peels-and-cayenne-pepper-will-/,"ÒBoil some orange peels with cayenne pepper, stand over the pot, breathe in the steam so all mucus can be released from your nasal passages É Mucus is the problem, itÕs where the virus lives!Ó"
https://hoax-alert.leadstories.com/3472052-fact-check-helicopters-are-not-spraying-disinfectants-to-try-to-eradicate-coronavirus.html,Helicopters Are Spraying Disinfectants To Try To Eradicate Coronavirus.
https://leadstories.com/hoax-alert/2020/03/fact-check-helicopters-are-not-spraying-disinfectants-to-try-to-eradicate-coronavirus.html,Helicopters are spraying disinfectants to stop the spread of coronavirus.
https://hoax-alert.leadstories.com/3472050-fact-check-initial-lack-of-evidence-for-human-to-human-COVID-2019-transmission-not-unusual.html,Initial lack of evidence for human-to-human COVID-19 transmission unusual.
https://www.instagram.com/p/B-c49jInoBo/,Drinking alcohol beverages can help prevent COVID-19.
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Photo-Does-NOT-Show-People-Falling-Dead-On-Italy's-Streets.html,IPhoto shows people falling dead on Italian streets from COVID-19.
https://www.factcheck.org/2020/03/posts-distort-facts-on-coronavirus-air-transmission-masks/,Coronavirus is infectious in the air for 8 hours and everyone must wear a face mask.
https://www.politifact.com/factchecks/2020/apr/01/facebook-posts/fabricated-quote-falsely-attributed-italian-prime-/,"Italian Prime Minister Giuseppe Conte said, ÒWe have lost control, we have killed the epidemic physically and mentally. CanÕt understand what more we can do, all solutions are exhausted on ground. Our only hope remains up in the sky. God, rescue your people.Ó"
https://leadstories.com/hoax-alert/2020/03/fact-check-black-people-are-not-immune-to-the-dangers-of-coronavirus.html,Black people are immune to the coronavirus.
https://leadstories.com/hoax-alert/2020/03/fact-check-boiled-orange-peels-with-cayenne-pepper-are-not-effective-treatment-for-coronavirus.html,Boiled orange peels with cayenne pepper are a cure for coronavirus.
https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/no-your-census-response-wont-affect-whether-you-ge/,ÒGo to 2020census.gov and fill out this census form so you can get your stimulus check.Ó
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/no-coronavirus-did-not-cause-death-rate-drop-chica/,"ÒIn Chicago, COVID-19 actually lowered the death rate.Ó"
https://leadstories.com/hoax-alert/2020/03/Fact-Check-COVID-Does-NOT-Stand-For-Chinese-Originated-Viral-Infectious-Disease'.html,COVID-19 stands for ÒChinese Originated Viral Infectious Disease.Ó
https://hoax-alert.leadstories.com/3472036-fact-check-coronavirus-cases-in-us-not-linked-to-5g-rollout.html,Coronavirus cases linked to 5G rollout.
https://hoax-alert.leadstories.com/3472038-Fact-Check-Photo-Does-NOT-Show-Coffins-Of-Dozens-Of-COVID19-Victims.html,Photo shows coffins from coronavirus outbreak in Italy.
https://www.politifact.com/factchecks/2020/mar/25/facebook-posts/beware-rumors-robbers-posing-covid-testers/,"ÒIf you are in Las Vegas and you get a knock on your door from NV Power, 2020 Census or CVD-19 testers, do not open your door. They are robbing people at gunpoint.Ó"
https://www.washingtonpost.com/politics/2020/03/24/biden-campaigns-false-claim-top-cdc-official-was-silenced/,Biden campaign claims a top CDC official was Òsilenced.Ó
https://factcheck.afp.com/ceos-these-companies-did-not-all-step-down-during-novel-coronavirus-crisis,A post shared thousands of times on Facebook lists companies whose chief executive officers have allegedly stepped down during the novel coronavirus crisis.
https://www.politifact.com/factchecks/2020/mar/24/facebook-posts/first-trump-now-biden-neither-said-people-who-have/,Quotes Joe Biden as saying Òpeople who have never died before are now dying from coronavirus.Ó
https://leadstories.com/hoax-alert/2020/03/fact-check-sky-news-video-about-coronavirus-victims-in-italy-did-not-get-taken-down.html,A video from a British broadcaster shows Italian coronavirus victims got taken down.
https://www.factcheck.org/2020/03/2020-census-not-tied-to-coronavirus-relief-payments/,Fill out a 2020 U.S. Census form to receive an economic stimulus payment.
https://www.politifact.com/factchecks/2020/mar/24/instagram-posts/no-russia-didnt-release-lions-enforce-covid-19-sta/,Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.
https://hoax-alert.leadstories.com/3472026-fact-check-no-plan-by-bill-gates-and-the-vatican-to-depopulate-world-with-coronavirus-vaccine-video-misinterprets-gates-speech.html,Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.
https://hoax-alert.leadstories.com/3472030-fact-check-homeland-security-is-not-preparing-to-mobilize-the-national-guard-to-combat-coronavirus.html,US Homeland Security mobilizing National Guard to combat coronavirus.
https://africacheck.org/fbcheck/no-gaddafi-didnt-predict-coronavirus-but-did-talk-about-viruses-and-vaccines/,"Muammar Gaddafi predicted the current coronavirus pandemic, and warned it would be created by the same people who would then sell the Òantidotes.Ó"
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Italy's-President-NOT-Caught-On-Camera-Crying-Over-and-Regretting-Nation's-COVID-19-Response.html,ItalyÕs president was caught on camera crying over and regretting countryÕs coronavirus response.
https://hoax-alert.leadstories.com/3472020-Fact-Check-Joe-Biden-Did-NOT-Test-Positive-For-Coronavirus-As-African-Hoax-Website-Claims.html,Joe Biden tested positive for coronavirus.
https://hoax-alert.leadstories.com/3472022-Fact-Check-NO-Definitive-Proof-Chloroquine-Hydroxychloroquine-Effective-Against-COVID19.html,"ThereÕs definitive proof that chloroquine, hydroxychloroquine, are effective against COVID-19."
https://leadstories.com/hoax-alert/2020/03/fact-check-using-a-sauna-or-hairdryer-will-not-kill-coronavirus.html,Using sauna or aiming a hairdryer at oneÕs nose will kill the coronavirus.
https://leadstories.com/hoax-alert/2020/03/fact-check-belgium-health-minister-did-NOT-put-ban-on-non-essential-sexual-activities-of-persons-3-or-great.html,BelgiumÕs health minister banned sex inside or with 3 or more people.
https://www.politifact.com/factchecks/2020/mar/26/facebook-posts/some-fast-food-chains-turn-away-truckers-drive-thr/,Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic.
https://www.politifact.com/factchecks/2020/mar/24/blog-posting/drinking-chloroquine-fish-tank-cleaner-wont-stop-c/,ÒFish tank additive may treat coronavirus.Ó
https://hoax-alert.leadstories.com/3472017-fact-check-fox-news-did-not-win-pulitzer-prize-for-reporting-during-crisis.html,Fox News won Pulitzer for coronavirus coverage.
https://www.politifact.com/factchecks/2020/mar/20/facebook-posts/yes-wisconsin-only-state-where-all-republicans-opp/,ÒWisconsin is the only state where all Republicans voted against protecting its citizens.Ó
https://www.politifact.com/factchecks/2020/mar/30/facebook-posts/congress-did-not-give-itself-raise-coronavirus-sti/,"The Coronavirus Aid, Relief, and Economic Security Act gives members of Congress a pay increase."
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Bill-Gates-Does-NOT-Have-Access-To-Your-DNA-And-Does-NOT-Have-Ownership-In-WHO.html,Bill Gates has access to your DNA and ownership in WHO.
https://www.washingtonpost.com/politics/2020/03/20/was-white-house-office-global-pandemics-eliminated/,Biden claims that Trump eliminated the White House pandemic office.
https://www.factcheck.org/2020/03/death-quote-wrongly-attributed-to-trump/,"Donald Trump said about coronavirus, ÒPeople are dying who have never died before.Ó"
https://hoax-alert.leadstories.com/3472004-fact-check-5g-technology-not-believed-to-have-caused-coronavirus.html,5G technology caused the coronavirus.
https://hoax-alert.leadstories.com/3472001-Fact-Check-Evidence-Does-NOT-Show-The-WHO-Director-General-Overstated-COVID-19-Fatality-Rate.html,WHO director overstated COVID-19 fatality rate as higher than flu.
https://www.politifact.com/factchecks/2020/mar/19/facebook-posts/facebook-users-are-claiming-there-no-coronavirus-s/,Claim that Òthere is noÓ COVID-19 virus.
https://www.politifact.com/factchecks/2020/mar/30/facebook-posts/another-false-claim-robbers-posing-covid-19-tester/,"Says imposters in hazmat suits are going door to door in Stockton, California, saying they are checking residents for fever or COVID-19, but they Òwill enter your home and physically attempt robbery.Ó"
https://hoax-alert.leadstories.com/3472009-Fact-Check-Walmart-NOT-Closing-Stores-At-Present-Time.html,Walmart is closing hundreds of its stores.
https://factcheck.afp.com/hot-air-saunas-hair-dryers-wont-prevent-or-treat-covid-19,Breathing air from a hair dryer or a sauna can prevent or cure COVID-19
https://hoax-alert.leadstories.com/3472011-Fact-Check-Cristiano-Ronaldo-Did-NOT-Buy-Private-Island-To-Escape-From-Coronavirus-Crisis.html,Cristiano Ronaldo bought private island to escape coronavirus.
https://hoax-alert.leadstories.com/3472012-fact-check-trump-did-not-say-people-are-dyng-who-have-never-died-before.html,Trump said Òpeople are dying who have never died beforeÓ.
https://www.factcheck.org/2020/03/martial-law-isnt-imminent/,Martial law is imminent in United States.
https://hoax-alert.leadstories.com/3472015-fact-check-obama-family-not-flown-to-private-safe-island.html,Obama family flown to private island to escape coronavirus pandemic.
https://factcheck.afp.com/us-president-donald-trump-did-not-announce-coronavirus-vaccine-was-ready,"A video of US President Donald Trump and a top US pharmaceutical executive speaking at a press conference has been viewed thousands of times in multiple Facebook, Twitter and YouTube posts alongside a claim that it shows them announcing a vaccine for the novel coronavirus, COVID-19, was ÒreadyÓ to be administered."
https://www.politifact.com/factchecks/2020/mar/20/chain-message/chain-message-wrong-about-national-guard-military-/,"The federal government is Òpreparing to mobilize the national guard,Ó Òdispatch them across the US with militaryÓ and Òannounce a nationwide 1 week quarantine for all citizens.Ó"
https://hoax-alert.leadstories.com/3472016-fact-check-link-does-not-take-people-to-application-for-fema-assistance-and-no-1000-check.html,Link takes viewers to application for FEMA assistance in the US.
https://www.politifact.com/factchecks/2020/mar/20/marco-rubio/young-people-are-being-hospitalized-covid-19-too-l/,For coronavirus cases Òin the U.S. 38% of those hospitalized are under 35.Ó
https://checkyourfact.com/2020/03/24/fact-check-photo-coffins-dead-italian-coronavirus-patients/,Image claims to show dozens of coffins of Italians who have died from COVID-19.
https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/100-covid-19-cure-no-chloroquine-effectiveness-onl/,ÒHuge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The coronavirus.Ó
https://youtu.be/bMdcxo-M2Rc,These at-home Coronavirus testing kits are real.
https://www.factcheck.org/2020/03/viral-posts-falsely-align-viruses-to-election-years/,"COVID-19 is no worse than other outbreaks that have occurred in Òevery election year,Ó suggesting that the new coronavirus is being ÒhypedÓ to hurt President Donald Trump."
https://www.politifact.com/factchecks/2020/mar/19/facebook-posts/no-trump-didnt-say-people-are-dying-who-have-never/,"President Donald Trump said, ÒPeople are dying who have never died before.Ó"
https://factcheck.afp.com/us-social-media-users-mischaracterize-canadas-covid-19-aid-package,"As the US government moved to approve a $2 trillion stimulus package to address the impact of the novel coronavirus outbreak, a short block of text outlining CanadaÕs alleged response to the outbreak flourished on social media."
https://www.politifact.com/factchecks/2020/mar/19/donald-trump/was-novel-coronavirus-really-sneaky-its-spread-us-/,"The coronavirus Òsnuck up on us,Ó adding that it is Òa very unforeseen thing.Ó"
https://healthfeedback.org/claimreview/global-warming-and-the-covid-19-pandemic-are-unrelated-issues-one-will-not-protect-us-from-the-other-life-site-news/,"If we want to protect ourselves from the coronavirus, we must back away from all the climate change efforts weÕve been making."
