facts_url,text
https://checkyourfact.com/2020/05/08/fact-check-australian-covidsafe-app-track-users-locations/,Australia’s COVIDSafe app tracks users’ locations.
https://checkyourfact.com/2020/05/08/fact-check-madagascar-covid-organics-prevent-cure-coronavirus/,Madagascar has found a “coronavirus medicine” that can “wipe out the virus at any stage within a period of six days.”
https://checkyourfact.com/2020/05/08/fact-check-video-maasai-tribe-whipping-kenyans-violate-coronavirus-curfew/,A video shows a Maasai tribe member in Kenya whipping people who violate the country’s curfew during the coronavirus pandemic.
https://www.politifact.com/factchecks/2020/may/19/facebook-posts/theres-no-evidence-wearing-standard-masks-harmful-/,Says wearing face masks is more harmful to your health than going without one.
https://www.politifact.com/factchecks/2020/may/12/one-america-news/mainstream-media-surge-COVID-Wisconsin-election/,“The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.”
https://leadstories.com/hoax-alert/2020/05/fact-check-card-does-not-give-exemption-a-mask.html,A card claiming to exempt the holder from wearing a face mask in public the real deal sanctioned by the government.
https://leadstories.com/hoax-alert/2020/05/fact-check-mike-pence-did-not-deliver-empty-boxes-of-ppe-to-a-hospital-as-seen-in-kimmel-video.html,U.S. Vice President Mike Pence delivered empty boxes of PPE to a hospital as a publicity stunt.
https://leadstories.com/hoax-alert/2020/05/fact-check-ventura-county-will-not-forcibly-remove-people-infected-with-covid19-from-their-homes-into-quarantine.html,Ventura County public health director say that the California county will be forcibly moving people infected with COVID-19 out of their homes into quarantine.
https://www.politifact.com/factchecks/2020/may/15/stacey-abrams/stacey-abrams-gets-georgias-reopening-covid-19-tre/,“Since the reopening of (the state of Georgia) we’ve seen our COVID rate skyrocket by 40%.”
https://www.washingtonpost.com/politics/2020/05/08/jimmy-kimmels-false-claim-that-pence-carried-empty-boxes/,Jimmy Kimmel tweeted a video which said VP Mike Pence carried empty PPE boxes.
https://www.politifact.com/factchecks/2020/may/11/viral-image/no-anthony-fauci-wasnt-microsofts-board-directors/,“Dr. Fauci sat on Microsoft’s board of directors.”
https://www.politifact.com/factchecks/2020/may/12/facebook-posts/mail-voting-amid-covid-19-among-options-recommende/,“The CDC has recommended mail in voting. That’s what this whole pandemic is about: the election!”.
https://www.politifact.com/factchecks/2020/may/19/andy-biggs/new-york-pension-fund-does-not-need-federal-bailou/,“States like New York Illinois and California have been vocal in their demands for funding to bail out their pension systems which were failing long before the COVID-19 outbreak and other programs that aren’t related to this crisis.”
https://factcheck.afp.com/misinformation-us-flu-shot-ingredients-resurfaces-during-pandemic,A widely-circulated image claims to reveal the ingredients contained in this year’s flu shots. The alleged ingredients include mercury antifreeze phenol animal blood animal viruses and formaldehyde.
https://www.factcheck.org/2020/05/the-falsehoods-of-the-plandemic-video/,The origin of the novel coronavirus was “manipulated” contain coronaviruses and masks can “reinfect” wearers.
https://www.politifact.com/factchecks/2020/may/14/facebook-posts/no-evidence-gates-foundation-will-profit-coronavir/,Gates Foundation stands to make nearly £31.5 billion on a coronavirus vaccine in U.K.
https://checkyourfact.com/2020/05/06/fact-check-video-boris-johnson-journalists-tea-recovering-coronavirus/,A video shows British Prime Minister Boris Johnson serving journalists tea after recovering from COVID-19.
https://www.politifact.com/factchecks/2020/may/14/rand-paul/no-us-isnt-expected-borrow-heavily-china-pay-covid/,$3 trillion for federal coronavirus stimulus packages is “being borrowed basically from China.”
https://leadstories.com/hoax-alert/2020/05/fact-check-dr-rashid-buttar-does-not-reveals-coronavirus-was-patented-by-bill-gates-in-2006.html,Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.
https://leadstories.com/hoax-alert/2020/05/fact-check-bill-gates-did-not-say-catholic-religion-may-be-suspended-forever.html,Bill Gates said that the Catholic religion may have to be suspended forever because of the COVID-19 pandemic.
https://www.youtube.com/watch?v=99YcsXobpEA&feature=youtu.be,Democratic congrasswoman Ilhan Omar tweeted that there have been more deaths due to COVID-19 than 9/11 and the wars in Vietnam Iraq and Afghanistan combined
https://www.politifact.com/factchecks/2020/may/30/brian-fitzpatrick/no-world-health-organization-didnt-miss-coronaviru/,“For the World Health Organization the international entity whose sole responsibility it is to alert the world of global pandemics like this to miss this is a huge problem.”
https://www.politifact.com/factchecks/2020/may/07/lincoln-project/mourning-america-ad-critical-trump-misleads-bailou/,“Trump bailed out Wall Street but not Main Street.”
https://www.politifact.com/factchecks/2020/may/06/donald-trump/trump-wrong-covid-19-death-projections-omit-mitiga/,Models projecting COVID-19 deaths “are talking about without mitigation.”
https://healthfeedback.org/plandemic-vignette-featuring-anti-vaccination-activist-judy-mikovits-contains-numerous-false-and-unsupported-claims-about-covid-19/,“Plandemic” vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.
https://www.washingtonpost.com/politics/2020/05/06/trump-campaigns-egregious-editing-cnn-clip/,Trump campaign video suggesting Trump’s travel restrictions on China saved 2 million lives.
https://factcheck.afp.com/holocaust-comparison-misleading-facebook-post-claims-bill-gates-seeks-digital-tattoos,A post shared more than 160000 times on Facebook during the novel coronavirus pandemic says Bill Gates wants “digital tattoos” to check who has been tested and asks if it would be “like holocaust victims have.”
https://www.factcheck.org/2020/05/cdc-hasnt-reduced-covid-19-death-toll/,The Centers for Disease and Prevention has reduced the number of COVID-19 cases recorded in the U.S.
https://www.politifact.com/factchecks/2020/may/07/viral-image/michigan-protest-photo-shows-brian-cash-not-rob-ca/,A photo shows Proud Boys member Rob Cantrall at a recent Michigan protest.
https://www.politifact.com/factchecks/2020/may/06/laura-ingraham/laura-ingraham-wrong-about-no-real-scientific-basi/,“There was no real scientific basis for believing that” social distancing would be necessary “since it had never been studied.”
https://www.politifact.com/factchecks/2020/may/11/gary-kelly/southwest-ceos-boast-about-airplanes-low-covid-ris/,Regarding the risks of coronavirus transmission on an airplane “It’s as safe as an environment as you’re going to find.”
https://www.washingtonpost.com/politics/2020/05/05/fact-checking-trumps-knocks-obama-his-fox-town-hall/,Trump: “Medically we had empty cupboards. The cupboards — I say the cupboards were empty.”
https://www.politifact.com/factchecks/2020/may/08/facebook-posts/central-park-field-hospital-treated-coronavirus-pa/,Central Park hospital tents housed thousands of abused children released from underground captivity.
https://healthfeedback.org/claimreview/wearing-face-masks-does-not-cause-hypercapnia-or-affect-the-immune-system/,Wearing face masks can cause carbon dioxide toxicity; can weaken immune system.
https://www.politifact.com/factchecks/2020/may/04/donald-trump/without-evidence-trump-claims-biden-sent-him-apolo/,Joe Biden has “written a letter of apology” for calling Trump’s travel restrictions from China “xenophobic.”
https://factcheck.afp.com/us-health-authorities-have-not-cut-reported-covid-19-death-toll,Posts on social media claim the US Centers for Disease Control and Prevention (CDC) has revised down its death toll for COVID-19.
https://leadstories.com/hoax-alert/2020/05/fact-check-the-cdc-did-not-make-30000-covid-deaths-disappear-just-like-that.html,CDC suddenly lost 30000 deaths from coronavirus from its data thus proving the virus is not as serious as it seems.
https://www.politifact.com/factchecks/2020/may/07/facebook-posts/cant-blame-governor-high-pennsylvania-gas-prices/,Gas is under $1 in 13 states but $2.27 in Pennsylvania because of the governor.
https://www.politifact.com/factchecks/2020/may/14/darin-lahood/lahood-overstates-chicagos-share-illinois-covid-19/,“93% of the (COVID-19) cases in the state of Illinois have come from Chicago.”
https://www.politifact.com/factchecks/2020/may/07/liberty-counsel/no-churchgoers-dont-have-register-government/,Under the mayor’s COVID-19 order Kansas City “churchgoers must register with the government.”
https://www.factcheck.org/2020/05/legislative-history-of-cares-act-doesnt-prove-covid-19-conspiracy/,The CARES Act was introduced in January 2019 which proves the COVID-19 pandemic was planned in advance.
https://factcheck.afp.com/doctored-photo-latest-attack-bill-gates-amid-covid-19-vaccine-push,Social media users have shared a photo that claims to show a “Center for Global Human Population Reduction” affiliated with the Bill & Melinda Gates Foundation.
https://www.factcheck.org/2020/05/viral-posts-mislead-on-covid-19s-toll-on-health-care-workers/,COVID-19 has infected more meatpackers in the U.S. than health care workers.
https://checkyourfact.com/2020/05/01/fact-check-kentucky-teachers-bedroom-inspections-students-coronavirus/,Kentucky teachers will conduct in-home “bedroom inspections” during the week of April 27 for their kindergarten through eighth grade students.
https://checkyourfact.com/2020/05/01/fact-check-image-beach-bloemfontein-south-africa-bondi-australia/,The photo shows a packed beach in Bloemfontein South Africa during the country’s coronavirus lockdown.
https://leadstories.com/hoax-alert/2020/05/pennsylvania-governor-not-failing-to-follow-pandemic-protection-rules.html,Pennsylvania’s governor breaking his own social distancing rules in a photo.
https://www.politifact.com/factchecks/2020/may/19/facebook-posts/bill-gates-did-not-say-covid-19-vaccine-could-kill/,“Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.”
https://www.factcheck.org/2020/05/gowdy-didnt-author-viral-conspiracy-theory/,Former Rep. Trey Gowdy wrote essay past on social media claiming the COVID-19 pandemic was planned to help Democrats in the 2020 election.
https://leadstories.com/hoax-alert/2020/05/fact-check-risk-of-death-from-covid-19-and-tuberculosis-not-the-same.html,People should ignore guidelines to wear masks especially since the government doesn’t advise mask wearing for tuberulosis.
https://www.factcheck.org/2020/04/the-white-house-isnt-selling-coronavirus-coins/,The White House is selling coins commemorating the COVID-19 pandemic.
https://checkyourfact.com/2020/04/30/fact-check-madagascar-zero-cases-coronavirus/,Madagascar does not have any cases of the coronavirus
https://factcheck.afp.com/bill-gates-did-not-say-covid-19-vaccine-could-kill-nearly-million-people,An article circulating on Facebook claims that Microsoft co-founder Bill Gates said a COVID-19 vaccine could kill almost one million people citing an interview he gave.
https://checkyourfact.com/2020/04/30/fact-check-south-african-president-ramaphosa-order-foreigners-vacate-country-covid-19/,South African President Cyril Ramaphosa asked all foreigners to leave the country by June 21 in response to the spread of COVID-19.
https://checkyourfact.com/2020/04/30/fact-check-video-fbi-seizing-coronavirus-infected-face-masks-sent-china/,The video shows the FBI seizing coronavirus-infected face masks sent from China.
https://checkyourfact.com/2020/04/30/fact-check-trey-gowdy-write-coronavirus-conspiracy-theory/,The post contains a COVID-19 conspiracy theory written by former South Carolina Rep. Trey Gowdy.
https://checkyourfact.com/2020/04/30/fact-check-photo-coronavirus-relief-packages-rwanda/,The photo shows bedding and food aid packages distributed in Rwanda during the coronavirus pandemic
https://www.politifact.com/factchecks/2020/may/08/facebook-posts/worries-restaurant-owners-are-real-post-saying-geo/,Georgia Gov. Brian Kemp “mandates restaurants reopen”.
https://www.politifact.com/factchecks/2020/may/06/viral-image/no-kentucky-teachers-wont-be-conducting-student-be/,“Governor Andy Beshear has authorized Kentucky teachers to make in-home visits. With parental approval teachers will inspect the bedroom of each student currently enrolled in K-8.”
https://leadstories.com/hoax-alert/2020/04/fact-check-the-cdc-does-recommend-that-people-who-are-healthy-wear-facemasks.html,CDC does not recommend wearing masks.
https://www.politifact.com/factchecks/2020/may/01/facebook-posts/gift-shop-selling-covid-19-coins-not-white-house/,President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.
https://checkyourfact.com/2020/04/29/fact-check-elisa-granato-volunteer-coronavirus-vacccine-trial-died/,Dr. Elisa Granato one of the first volunteers to receive a potential COVID-19 vaccine in the U.K. has died.
https://www.politifact.com/factchecks/2020/may/01/viral-image/employees-big-retailers-have-contracted-covid-19-a/,Walmart Amazon Kroger Target and Costco “have not had any reported (coronavirus) cases in the news.”
https://checkyourfact.com/2020/04/29/fact-check-homeland-security-national-guard-national-quarantine/,The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.
https://www.factcheck.org/2020/05/media-didnt-misuse-boys-photo-in-deaths-of-three-covid-19-victims/,News outlets are misusing a boy’s image to report the same child died of COVID-19 in three different countries.
https://checkyourfact.com/2020/04/29/fact-check-harvard-professor-charles-lieber-not-arrested-creating-coronavirus-china/,Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China
https://checkyourfact.com/2020/04/29/fact-check-video-defective-medical-gowns-made-china/,French health care workers are putting on defective Chinese-made protective gowns.
https://checkyourfact.com/2020/04/29/fact-check-mosquitoes-spread-coronavirus-person/,Mosquitoes can spread COVID-19 “from person to person.”
https://www.washingtonpost.com/politics/2020/04/30/trumps-triumphant-rhetoric-coronavirus-testing/,Donald Trump’s claim that the USA had more testing than all other countries combined.
https://www.politifact.com/factchecks/2020/may/07/facebook-posts/facebook-post-cites-doctors-widely-disputed-calcul/,“So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.”
https://leadstories.com/hoax-alert/2020/04/fact-check-news-outlets-did-report-on-coronavirus-cases-at-walmart-amazon-and-other-retailers.html,Walmart Kroger Amazon Target and Costco had no reported cases of coronavirus in the news.
https://www.politifact.com/factchecks/2020/may/12/jeff-shipley/covid-19-vs-hpv-vaccine-covid-more-deadly/,Young people “have a greater chance of being killed by the HPV vaccine than COVID-19.”
https://leadstories.com/hoax-alert/2020/04/fact-check-bill-and-melinda-gates-foundation-hq-does-not-read-center-for-global-human-population-reduction.html,Sign outside the Bill & Melinda Gates Foundation says “Center for Global Human Population Reduction.”
https://leadstories.com/hoax-alert/2020/04/fact-check-coronavirus-mortality-rate-not-proven-to-be-0.03.html,Coronavirus mortality rate been proven to be 0.03%.
https://www.factcheck.org/2020/05/large-retail-employees-have-been-victims-of-covid-19/,Walmart Amazon Kroger Target and Costco stores — while staying open during the COVID-19 pandemic — “have not had any reported cases” of employees contracting the coronavirus.
https://leadstories.com/hoax-alert/2020/05/fact-check-hydrochloroquine-not-a-vaccine-being-held-back-and-studies-are-underway-for-drugs-that-will-not-be-immediately-injected-into-people.html,Thousands of doctors say hydroxychloroquine cures coronavirus.
https://www.politifact.com/factchecks/2020/may/22/janel-brandtjen/yes-children-do-get-coronavirus-it-just-might-not-/,“Children don’t seem to be getting this virus.”
https://www.politifact.com/factchecks/2020/may/12/jerome-corsi/conspiracy-theorist-spreads-false-claim-about-fauc/,Says Dr. Anthony Fauci’s name appears on “4 U.S. patents for a key glycoprotein” used to “create the current COVID-19 epidemic.”
https://www.politifact.com/factchecks/2020/may/22/facebook-posts/post-falsely-claims-people-should-report-pennsylva/,Says if you’re refused service at a store for not wearing a mask “call the department of health and report the store. Masks are suggested not required.”
https://www.politifact.com/factchecks/2020/apr/29/instagram-posts/michigan-gov-whitmer-has-not-been-stripped-her-eme/,Michigan Gov. Gretchen Whitmer “has just been stripped of her emergency coronavirus powers by her state legislature.”
https://www.politifact.com/factchecks/2020/apr/30/donald-trump/trumps-boasts-testing-spring-cherry-picking-data/,“We’ve tested more than every country combined.”
https://www.politifact.com/factchecks/2020/may/01/facebook-posts/fight-COVID-CDC-now-says-wear-masks-in-public/,The CDC recommends that only people with COVID-19 symptoms should wear masks.
https://www.politifact.com/factchecks/2020/may/06/blog-posting/dont-fall-conspiracy-about-dr-anthony-fauci-hydrox/,Dr. Anthony Fauci “has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”
https://www.politifact.com/factchecks/2020/may/04/tucker-carlson/tucker-carlson-says-coronavirus-isnt-deadly-we-tho/,“The (corona)virus just isn’t nearly as deadly as we thought it was.”
https://www.politifact.com/factchecks/2020/may/20/mike-parson/despite-parsons-claim-not-all-businesses-could-ope/,“All Missouri businesses can open Monday May 4 under our new Order as long as new guidelines are followed.”
https://healthfeedback.org/claimreview/blog-posts-inaccurately-claim-that-a-2005-nih-study-demonstrated-the-effectiveness-of-chloroquine-treatment-against-coronavirus-infection-such-as-covid-19/,A 2005 NIH study shows that Fauci already knew of chloroquine’s effectiveness against coronaviruses including SARS-CoV-2.
https://leadstories.com/hoax-alert/2020/05/fact-check-fauci-not-mia-after-news-he-illegally-sent-millions-to-wuhan-lab.html,Dr. Anthony Fauci disappeared at the end of April because he had illegally sent $3.7 million to a virology lab in Wuhan China.
https://www.politifact.com/factchecks/2020/may/18/facebook-posts/no-there-arent-set-amounts-hospitals-are-paid-deat/,Hospitals in the United States get paid $750 for patients who die from the flu $17500 for COVID-19.
https://www.politifact.com/factchecks/2020/may/21/viral-image/flu-shots-arent-causing-false-positive-covid-19-te/,“If you have had a flu shot in the last 3-5 years you will probably test positive” for COVID-19.
https://leadstories.com/hoax-alert/2020/04/fact-check-viruses-do-exist-dr-sebi-quote.html,Late herbalist known as “Dr. Sebi” was correct in saying viruses don’t exist.
https://www.politifact.com/factchecks/2020/may/01/rudy-giuliani/rudy-giuliani-wrong-about-us-policy-grant-amount-w/,“Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?”
https://leadstories.com/hoax-alert/2020/05/fact-check-covid-19-death-rate-in-nyc-is-not-200-times-higher-than-world's-10-largest-cities.html,The rate of coronavirus-related deaths being reported out of New York City is 200 times higher than the death rates of the world’s largest 10 cities.
https://www.politifact.com/factchecks/2020/apr/27/facebook-posts/early-date-cares-act-due-legislative-quirk-not-plo/,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.
https://leadstories.com/hoax-alert/2020/04/fact-check-nobel-prize-winner-did-not-say-coronavirus-was-manufactured-in-china.html,Japanese doctor who won Nobel Prize said coronavirus is artifical and was manufactured in China.
https://factcheck.afp.com/residents-are-advised-not-required-take-covid-19-precautions,A Facebook post shared more than 29000 times claims people in Pennsylvania who do not wear a face mask in public during the novel coronavirus pandemic risk a $500 fine and up to six months in jail.
https://factcheck.afp.com/misleading-mask-graphic-claims-show-exact-chance-covid-19-spread,Graphics shared thousands of times on social media claim to show the exact probability of COVID-19 carriers spreading the disease if they or another person wears a mask.
https://healthfeedback.org/claimreview/volunteer-for-u-k-covid-19-vaccine-trial-elisa-granato-is-alive-contrary-to-claim-in-viral-article/,Elisa Granato the first volunteer in the first Europe human trial of a COVID-19 vaccine has died.
https://www.politifact.com/factchecks/2020/may/05/blog-posting/no-first-volunteer-uk-covid-19-vaccine-trial-hasnt/,“First volunteer in UK coronavirus vaccine trial has died.”
https://leadstories.com/hoax-alert/2020/04/fact-check-first-volunteer-in-uk-coronavirus-vaccine-trial-has-died---news-oxford.html,A volunteer for Oxford coronavirus vaccine died.
https://leadstories.com/hoax-alert/2020/05/fact-check-doctors-are-not-encouraged-to-overcount-COVID19-deaths.html,Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.
https://www.politifact.com/factchecks/2020/may/08/south-west-news-service/Evidence-lacking-that-cats-eaten-as-COVID-19-cure/,Black cats in Vietnam are being killed and consumed as a COVID-19 cure.
https://www.politifact.com/factchecks/2020/may/12/cal-cunningham/nc-democrat-misrepresents-tillis-position-aid-stat/,“Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief. Today Thom Tillis agreed.”
https://www.politifact.com/factchecks/2020/apr/28/facebook-posts/uv-radiation-not-common-way-kill-viruses-and-bacte/,“Ultraviolet Radiation is administered into the body as a disinfectant to kill bacteria and viruses and this has been used for a while now.”
https://leadstories.com/hoax-alert/2020/04/fact-check-no-proof-ultraviolet-radiation-eliminates-coronavirus-from-the-body.html,Exposure of blood to ultraviolet light rids the body of coronavirus.
https://www.politifact.com/factchecks/2020/may/20/dan-bishop/no-half-us-workforce-has-not-been-idled/,“Half the workforce in the country may have just been idled” by coronavirus.
https://www.politifact.com/factchecks/2020/may/06/dan-forest/no-flu-hasnt-killed-more-people-coronavirus/,“We’ve still had more deaths to the flu this year than we’ve had COVID-19.”
https://healthfeedback.org/claimreview/bakersfield-physicians-underestimate-covid-19-mortality-using-flawed-statistics-wrongly-claim-sheltering-in-place-causes-weak-immune-system/,Two physicians in Bakersfield California claim that COVID-19 is similar to the flu in terms of prevalence and mortality; that sheltering in place weakens that immune system.
https://www.politifact.com/factchecks/2020/may/08/warren-daniel/no-evidence-mandy-cohen-threatened-withhold-ppe-nc/,North Carolina’s health department is “telling hospitals that if they decide to do elective surgeries they won’t be eligible to receive (protective equipment) from the state.”
https://healthfeedback.org/claimreview/little-to-no-evidence-that-smoking-protects-against-covid-19-may-increase-risk-of-complications-instead/,Smoking may protect against COVID-19; scientists believe nicotine might protect against coronavirus.
https://leadstories.com/hoax-alert/2020/04/Fact-Check-US-Sends-Ships-But-NOT-100000-Military-To-South-China-Sea-Amid-Pandemic.html,U.S sent 100000 military forces to South China Sea in a move to increase its presence in the region against the backdrop of the coronavirus pandemic.
https://leadstories.com/hoax-alert/2020/04/fact-check-trump-did-not-urge-people-to-inject-disinfectants-to-thwart-coronavirus.html,President Trump urged people to ingest or inject disinfectants as a treatment for coronavirus.
https://leadstories.com/hoax-alert/2020/04/fact-check-cdc-job-posting-is-not-proof-of-a-covid19-conspiracy.html,November 2019 job listing for a quarantine advisor at the Centers for Disease Control and Prevention prove the government knew the COVID-19 would hit United States.
https://www.factcheck.org/2020/04/stay-at-home-policies-treat-mosques-same-as-churches/,Mosques are allowed to stay open during pandemic in the United States but churches are not.
https://www.politifact.com/factchecks/2020/apr/29/facebook-posts/claim-about-stimulus-check-eligibility-americans-m/,“Trump and McConnell are blocking stimulus checks for Americans married to immigrants.”
https://www.politifact.com/factchecks/2020/may/01/facebook-posts/viral-post-alleging-obama-era-device-tax-caused-cu/,President Barack Obama “signed the medical appliance tax bill that forced companies to outsource manufacturing of masks gowns gloves and ventilaors [sic] to China Europe and Russia to avoid the tax.”
https://www.politifact.com/factchecks/2020/may/14/blog-posting/false-tiktok-claim-high-unemployment-killing-more-/,“It’s not the coronavirus that’s killing people. It is the economy.”
https://www.politifact.com/factchecks/2020/apr/30/blog-posting/obama-administration-did-not-provide-38-million-wu/,“President Trump just announced that the ‘biological’ lab in Wuhan where the COVID-19 virus was created was ‘funded’ by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!”
https://www.politifact.com/factchecks/2020/apr/30/facebook-posts/ridiculous-claim-pelosi-flew-wuhan-china-after-imp/,“Pelosi was in (Wuhan) China 6 days after the impeachment HOAX failed.”
https://www.politifact.com/factchecks/2020/may/01/facebook-posts/canine-coronavirus-vaccine-exists-its-dogs-and-has/,The existence of a canine coronavirus vaccine casts doubt on statements that there isn’t one for humans.
https://www.politifact.com/factchecks/2020/apr/27/blog-posting/crowded-beaches-arizona-coronavirus-spoof-fools-un/,“People defying stay-at-home order fill Arizona beaches.”
https://www.politifact.com/factchecks/2020/apr/27/facebook-posts/no-proof-mosquitoes-transfer-covid-19-between-peop/,Mosquitoes can transfer COVID-19 “from person to person”.
https://www.politifact.com/factchecks/2020/may/20/facebook-posts/no-theres-no-covid-19-law-requires-rent-or-mortgag/,If you paid rent in March or April in the United States “they got to give” you your money back.
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Pennsylvania-House-Did-NOT-Pass-COVID-19-Funding-In-June-2019-NO-Evidence-Pandemic-Was-Planned.html,Pennsylvania House of Representatives approved funding for COVID-19 in June 2019 proving that the pandemic was pre-planned.
https://leadstories.com/hoax-alert/2020/04/fact-check-white-house-reporters-joking-about-coronavirus-being-a-hoax-vaccine-exists-not-evidence-of-conspiracy.html,A video of hot mic comments between a Fox News reporter and a New York Times photographer reveals that COVID-19 is a hoax and proves that there is a secret vaccine.
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Trey-Gowdy-Did-NOT-Go-On-Rant-Saying-Coronavirus-Shutdowns-Were-'Fishy'-Well-Timed'-And-'Costing-Our-Economy-Billions'.html,Trey Gowdy said coronavirus shutdowns were suspicious and overblown.
https://leadstories.com/hoax-alert/2020/04/Fact-Check-NOT-All-Elective-Or-Non-Emergency-Surgeries-Banned-In-The-US-Exceptions-for-Medical-Reasons-Allowed-In-Most-States.html,All elective or non-emergency surgeries are banned to prioritize coronavirus treatments and prevent the spread.
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Pelosi-NOT-In-Wuhan-During-2019-Ahead-Of-COVID-19-Outbreak-Did-NOT-Sabotage-Trade-Deal.html,U.S. House Speaker Nancy Pelosi was in Wuhan China in time to release the novel coronavirus and sabotage the U.S.-China trade deal.
https://leadstories.com/hoax-alert/2020/04/fact-check-pelosi-not-in-wuhan-china-six-days-after-impeachment.html,U.S. House Speaker Nancy Pelosi was in Wuhan China six days after the impeachment proceedings against President Trump ended.
https://www.politifact.com/factchecks/2020/may/13/louis-riggs/riggs-needed-more-digging-missouri-counties-covid-/,“Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.”
